2018-03-13,FOX Movies,The Purge,2013,"['Ethan Hawke', 'Lena Headey', 'Adelaide Kane', 'Max Burkholder', 'Edwin Hodge', 'Tony Oller']",{'fox': ['f924c7ef0ed5df0ece745be6a00ccdf7']}
2018-03-13,FOX Movies,The Purge: Anarchy,2014,"['Frank Grillo', 'Carmen Ejogo', 'Zach Gilford', 'Kiele Sanchez', 'Zoe Soul', 'Justina Machado']",{'fox': ['dc282728bc2210a94350543182219b29']}
2018-03-13,FOX Movies,Red Tails,2012,"['Terrence Howard', 'Cuba Gooding Jr.', 'Nate Parker', 'David Oyelowo', 'Tristan Wilds', 'Ne-Yo']",{'fox': ['f59502af86aad4598e47cd1c19becb31']}
2018-03-13,FOX Movies,Rent,2005,"['Rosario Dawson', 'Taye Diggs', 'Wilson Jermaine Heredia', 'Jesse L. Martin', 'Idina Menzel', 'Heather Barberie']",{'fox': ['5ee759ad9d940e42332c1095fabbce87']}
2018-03-13,FOX Movies,Riddick,2013,"['Vin Diesel', 'Jordi Moll', 'Matt Nable', 'Katee Sackhoff', 'Dave Bautista', 'Bokeem Woodbine']",{'fox': ['29271c25a67fb2107ba88e67dd5a5ab7']}
2018-03-13,FOX Movies,Rio,2011,"['Karen Disher', 'Leslie Mann', 'Kelly Keaton', 'Jesse Eisenberg', 'Wanda Sykes', 'Jane Lynch']",{'fox': ['0e25b22229ee73353dda0fbaf233f0c8']}
2018-03-13,FOX Movies,Rio 2,2014,"['Jesse Eisenberg', 'Anne Hathaway', 'Leslie Mann', 'Bruno Mars', 'Jemaine Clement', 'George Lopez']",{'fox': ['12af3e8e88fef7800a0d5535a8f46c67']}
2018-03-13,FOX Movies,Rise of the Guardians,2012,[],{'fox': ['f3da427a5ef406c1bdf36fd88a81b9e5']}
2018-03-13,FOX Movies,Rocky Balboa,2006,[],{'fox': ['a60c2d1c3a0480e54e9c4389ab0d7f1d']}
2018-03-13,FOX Movies,Rush,2013,[],{'fox': ['7f947f9cd9d3e9e500d39b8f105c0b82']}
2018-03-13,FOX Movies,Safe House,2012,"['Denzel Washington', 'Ryan Reynolds', 'Vera Farmiga', 'Brendan Gleeson', 'Sam Shepard', 'Rubn Blades']",{'fox': ['fec9a3bec5f466a2106c6f371d5e7da6']}
2018-03-13,FOX Movies,Selma,2015,"['David Oyelowo', 'Tom Wilkinson', 'Tim Roth', 'Common', 'Carmen Ejogo', 'Lorraine Toussaint']",{'fox': ['4efaa81ac60274042fe43a542bb8dc5e']}
2018-03-13,FOX Movies,Sex Tape,2014,[],{'fox': ['51c494645d545eb4011e919e0ad46881']}
2018-03-13,FOX Movies,Shot in the Dark,2017,[],{'fox': ['e17d9439347e0b96535b3cf5d873a9cd']}
2018-03-13,FOX Movies,The Smurfs 2,2013,"['Neil Patrick Harris', 'Brendan Gleeson', 'Jayma Mays', 'Hank Azaria', 'Jacob Tremblay', ""Nancy O'Dell""]",{'fox': ['bd0f52020884d3aba151df2cf9c85f86']}
2018-03-13,FOX Movies,Spider-Man 2,2004,"['Tobey Maguire', 'Kirsten Dunst', 'Alfred Molina', 'Rosemary Harris', 'Donna Murphy']",{'fox': ['67b135775d36eb5c3db913da1428a6da']}
2018-03-13,FOX Movies,Spy,2015,"['Melissa McCarthy', 'Jason Statham', 'Rose Byrne', 'Jude Law', 'Morena Baccarin', 'Bobby Cannavale']",{'fox': ['62939d2878b415e438a85fdc7af13c9a']}
2018-03-13,FOX Movies,Star Trek Into Darkness,2013,"['Chris Pine', 'Zachary Quinto', 'Zoe Saldana', 'Karl Urban', 'Simon Pegg', 'John Cho']",{'fox': ['34790f8d5a8b6b9a212db7eb324a1167']}
2018-03-13,FOX Movies,Taken 2,2012,"['Liam Neeson', 'Maggie Grace', 'Famke Janssen', 'Leland Orser', 'Jon Gries', 'D.B. Sweeney']",{'fox': ['c451868b95092cb7d31dd63f007926f7']}
2018-03-13,FOX Movies,Taken 3,2015,"['Liam Neeson', 'Famke Janssen', 'Maggie Grace', 'Forest Whitaker', 'Dougray Scott', 'Jon Gries']",{'fox': ['ddc989c84d97443179b35811538ff8e2']}
2018-03-13,FOX Movies,Ted,2012,"['Mark Wahlberg', 'Mila Kunis', 'Joel McHale', 'Giovanni Ribisi', 'Patrick Warburton', 'Matt Walsh']",{'fox': ['b313a77ef0f69f569a38ff9cdae28e9e']}
2018-03-13,FOX Movies,Ted 2,2015,"['Mark Wahlberg', 'Amanda Seyfried', 'Morgan Freeman', 'John Slattery', 'Giovanni Ribisi', 'Liam Neeson']",{'fox': ['94316e45962fb9d437991467534e3e9a']}
2018-03-13,FOX Movies,Terminator Genisys,2015,"['Arnold Schwarzenegger', 'Emilia Clarke', 'Jai Courtney', 'Jason Clarke', 'Matt Smith', 'J.K. Simmons']",{'fox': ['f8d39c293bece1902da0788da9815254']}
2018-03-13,FOX Movies,That's My Boy,2012,"['Adam Sandler', 'Andy Samberg', 'Leighton Meester', 'James Caan', 'Vanilla Ice', 'Milo Ventimiglia']",{'fox': ['5bfb1d93f4632927499d5acafc8f63cf']}
2018-03-13,FOX Movies,Think Like a Man Too,2014,"['Michael Ealy', 'Jerry Ferrara', 'Meagan Good', 'Regina Hall', 'Kevin Hart', 'Taraji P. Henson']",{'fox': ['6a6789d96aafe35fb6e89e9aed97f2b3']}
2018-03-13,FOX Movies,This Is 40,2012,"['Paul Rudd', 'Leslie Mann', 'Maude Apatow', 'Iris Apatow', 'Jason Segel', 'Annie Mumolo']",{'fox': ['7ab632b18d0451b88ad58ba5703dcb23']}
2018-03-13,FOX Movies,This Means War,2012,"['Reese Witherspoon', 'Chris Pine', 'Tom Hardy', 'Til Schweiger', 'Chelsea Handler', 'John Paul Ruttan']",{'fox': ['c588609a13f4692bb51d2bdbde83db3a']}
2018-03-13,FOX Movies,Thor: The Dark World,2013,"['Chris Hemsworth', 'Natalie Portman', 'Tom Hiddleston', 'Anthony Hopkins', 'Christopher Eccleston', 'Jaimie Alexander']",{'fox': ['1267de005f3bd87a71b756e540e09b97']}
2018-03-13,FOX Movies,Trainwreck,2015,"['Amy Schumer', 'Bill Hader', 'Brie Larson', 'Colin Quinn', 'John Cena', 'Tilda Swinton']",{'fox': ['5bc3801a9638e156595d3f568d901b5b']}
2018-03-13,FOX Movies,Transformers: Dark of the Moon,2011,"['Shia LaBeouf', 'Josh Duhamel', 'John Turturro', 'Tyrese Gibson', 'Rosie Huntington-Whiteley', 'Patrick Dempsey']",{'fox': ['82c8f563debd5c0a74cecbe3f71434fd']}
2018-03-13,FOX Movies,Transformers: Revenge of the Fallen,2009,"['Shia LaBeouf', 'Megan Fox', 'Josh Duhamel', 'Tyrese Gibson', 'John Turturro', 'Ramon Rodriguez']",{'fox': ['fb6077d930bb84542c5580abd28d6873']}
2018-03-13,FOX Movies,True Story,2015,"['Jonah Hill', 'James Franco', 'Felicity Jones', 'Gretchen Mol', 'Maria Dizzia', 'Ethan Suplee']",{'fox': ['82f1d7ba6182deba02e00ee7e2af0e43']}
