2018-03-15,Google Play Movies,Batman: Gotham by Gaslight,2018,"['Bruce Greenwood', 'Jennifer Carpenter', 'Chris Cox', 'John DiMaggio', 'David Forseth', 'Grey Griffin', 'Anthony Head', 'Bob Joles', 'Yuri Lowenthal', 'Lincoln Melcher', 'Scott Patterson', 'William Salyers', 'Tara Strong', 'Bruce Timm', 'Kari Wuhrer', 'Bruce Timm', 'Sam Liu', 'Jim Krieg']",{'googleplay': ['4SW0v2G57dc']}
2018-03-15,Google Play Movies,Suburbicon,2017,"['Matt Damon', 'Julianne Moore', 'Noah Jupe', 'Oscar Isaac', 'Grant Heslov', 'George Clooney', 'Teddy Schwarzman', 'Joel Silver', 'Hal Sadoff', 'Ethan Erwin', 'Barbara A. Hall', 'Daniel Steinman', 'George Clooney', 'Joel Coen', 'Ethan Coen', 'George Clooney', 'Grant Heslov']",{'googleplay': ['Yon1Auhx6Bs']}
2018-03-15,Google Play Movies,Geostorm,2018,"['Gerard Butler', 'Jim Sturgess', 'Abbie Cornish', 'Alexandra Maria Lara', 'Daniel Wu', 'Andy Garcia', 'Ed Harris', 'David Ellison', 'Dean Devlin', 'Dana Goldberg', 'Dean Devlin', 'Dean Devlin', 'Paul Guyot']",{'googleplay': ['sNq_lXd96Mc']}
2018-03-15,Google Play Movies,All I See Is You,2017,"['Blake Lively', 'Jason Clarke', ""Ahna O'Reilly"", 'Yvonne Strahovski', 'Wes Chatham', 'Danny Huston', 'Marc Forster', 'Craig Baumgarten', 'Michael Selby', 'Jillian Kugler', 'Marc Forster', 'Sean Conway', 'Marc Forster']",{'googleplay': ['QNHMunRv7WQ']}
2018-03-15,Google Play Movies,Last Flag Flying,2017,"['Steve Carell', 'Bryan Cranston', 'Laurence Fishburne', 'Yul Vazquez', 'Cicely Tyson', 'Ginger Sledge', 'John Sloss', 'Richard Linklater', 'Richard Linklater', 'Richard Linklater', 'Darryl Ponicsan']",{'googleplay': ['jHSX0CYruSk']}
2018-03-15,Google Play Movies,Goodbye Christopher Robin,2017,"['Domhnall Gleeson', 'Margot Robbie', 'Kelly Macdonald', 'Simon Curtis']",{'googleplay': ['5AF1pMdAJ_g']}
2018-03-15,Google Play Movies,Jigsaw,2017,"['Hannah Anderson', 'Laura Vandervoort', 'Mandela Van Peebles', 'Tobin Bell', 'Brittany Allen', 'Callum Keith Rennie', 'Matt Passmore', 'Josiah Black', 'Mark Burg', 'Gregg Hoffman', 'Oren Koules', 'James Wan', 'Leigh Whannell', 'Michael Spierig', 'Peter Spierig', 'Josh Stolberg', 'Pete Goldfinger']",{'googleplay': ['j705PHKu9Bg']}
2018-03-15,Google Play Movies,Thank You For Your Service,2017,"['Miles Teller', 'Haley Bennett', 'Joe Cole', 'Amy Schumer', 'Beulah Koale', 'Scott Haze', 'Keisha Castle-Hughes', 'Brad Beyer', 'Omar J. Dorsey', 'Jon Kilik', 'Jason Hall', 'Jason Hall']",{'googleplay': ['ZJy8PYQ8iU4']}
2018-03-15,Google Play Movies,Happy Death Day,2017,"['Jessica Rothe', 'Israel Broussard', 'Ruby Modine', 'Rachel Matthews', 'Charles Aitken', 'Jason Blum', 'Christopher Landon', 'Scott Lobdell']",{'googleplay': ['lXZ2sdMOobo']}
2018-03-15,Google Play Movies,Blade Runner 2049,2018,"['Ryan Gosling', 'Harrison Ford', 'Ana de Armas', 'Sylvia Hoeks', 'Robin Wright', 'Mackenzie Davis', 'Carla Juri', 'Lennie James', 'Dave Bautista', 'Jared Leto', 'Andrew Kosove', 'Broderick Johnson', 'Bud Yorkin', 'Cynthia Sikes Yorkin', 'Denis Villeneuve', 'Hampton Fancher', 'Michael J. Green']",{'googleplay': ['mw3l3n-wv2A']}
2018-03-15,Google Play Movies,Scooby-Doo! and Batman: The Brave and the Bold,2018,"['Frank Welker', 'Grey Griffin', 'Matthew Lillard', 'Kate Micucci', 'Diedrich Bader', 'James Tucker', 'Jack Castorena', 'James Tucker', 'Jack Castorena', 'Paul Giacoppo']",{'googleplay': ['GVgRIgb1nqU']}
2018-03-15,Google Play Movies,Mark Felt - The Man Who Brought Down The White House,2017,"['Liam Neeson', 'Tom Sizemore', 'Diane Lane', 'Tony Goldwyn', 'Josh Lucas', 'Marton Csokas', 'Michael C. Hall', 'Kate Walsh', 'Julian Morris', 'Maika Monroe', 'Tom Hanks', 'Jay Roach', 'Ridley Scott', 'Gary Goetzman', 'Marc Butan', 'Anthony Katagas', 'Giannina Facio-Scott', 'Peter Landesman', 'Steve Richards', 'Peter Landesman']",{'googleplay': ['59pbNbmJsg4']}
2018-03-15,Google Play Movies,Marshall,2017,"['Josh Gad', 'Kate Hudson', 'Dan Stevens', 'Sterling K. Brown', 'Chadwick Boseman', 'Paula Wagner', 'Jonathan Sanger', 'Reginald Hudlin', 'Reginald Hudlin', 'Michael Koskoff', 'Jacob Koskoff']",{'googleplay': ['CB2sYKBhuJc']}
2018-03-15,Google Play Movies,The Foreigner,2017,"['Jackie Chan', 'Pierce Brosnan', 'Michael McElhatton', 'Charlie Murphy', 'Liu Tao', 'Orla Brady', 'Katie Leung', 'Manolo Cardona', 'Martin Campbell']",{'googleplay': ['evPbvhVr1pU']}
2018-03-15,Google Play Movies,The Snowman,2017,"['Michael Fassbender', 'Rebecca Ferguson', 'Charlotte Gainsbourg', 'Val Kilmer', 'J.K. Simmons', 'Tim Bevan', 'Eric Fellner', 'Piodor Gustafsson', 'Robyn Slovo', 'Tomas Alfredson', 'Peter Straughan', 'Hossein Amini', 'Soren Sveistrup']",{'googleplay': ['EbwrJ3XSNnw']}
2018-03-15,Google Play Movies,IT,2018,"['Bill Skarsgard', 'Jaeden Lieberher', 'Wyatt Oleff', 'Jeremy Ray Taylor', 'Sophia Lillis', 'Finn Wolfhard', 'Jack Dylan Grazer', 'Chosen Jacobs', 'Nicholas Hamilton', 'Roy Lee', 'Dan Lin', 'Barbara Muschietti', 'Seth Grahame-Smith', 'David Katzenberg', 'Andrs Muschietti', 'Chase Palmer', 'Cary Fukunaga', 'Gary Dauberman']",{'googleplay': ['-QQNOqxDLVg']}
2018-03-15,Google Play Movies,The Mountain Between Us,2017,"['Kate Winslet', 'Idris Elba', 'Dermot Mulroney', 'Beau Bridges', 'Hany Abu-Assad']",{'googleplay': ['Rnm0I-yDeQ0']}
2018-03-15,Google Play Movies,American Made,2017,"['Tom Cruise', 'Domhnall Gleeson', 'Sarah Wright Olsen', 'Jesse Plemons', 'Caleb Landry Jones', 'Jayma Mays', 'Lola Kirke', 'Alejandro Edda', 'Benito Martinez', 'E. Roger Mitchell', 'Jed Rees', 'Brian Grazer', 'Brian Oliver', 'Doug Davison', 'Kim Roth', 'Ray Angelic', 'Tyler Thompson', 'Doug Liman', 'Gary Spinelli']",{'googleplay': ['LXv0fvIhUzU']}
2018-03-15,Google Play Movies,Breathe,2017,"['Andrew Garfield', 'Claire Foy', 'Tom Hollander', 'Hugh Bonneville', 'Jonathan Cavendish', 'Andy Serkis', 'William Nicholson']",{'googleplay': ['_NA1QA5T3oc']}
2018-03-15,Google Play Movies,My Little Pony: The Movie,2017,"['Uzo Aduba', 'Ashleigh Ball', 'Emily Blunt', 'Brian Goldner', 'Stephen Davis', 'Jayson Thiessen', 'Meghan McCarthy']",{'googleplay': ['yG562OcGEck']}
2018-03-15,Google Play Movies,Wonderstruck,2017,"['Julianne Moore', 'Michelle Williams', 'Oakes Fegley', 'Millicient Simmonds', 'Pamela Koffler', 'John Sloss', 'Christine Vachon', 'Todd Haynes', 'Brian Selznick']",{'googleplay': ['8y4Z3xfRLvE']}
2018-03-15,Google Play Movies,Battle of the Sexes,2017,"['Emma Stone', 'Steve Carell', 'Andrea Riseborough', 'Sarah Silverman', 'Bill Pullman', 'Alan Cumming', 'Elisabeth Shue', 'Valerie Faris', 'Jonathan Dayton']",{'googleplay': ['SIx6-aMViMw']}
2018-03-15,Google Play Movies,Una,2017,"['Rooney Mara', 'Ben Mendelsohn', 'Riz Ahmed', 'Tobias Menzies', 'Maya Amsellem', 'Patrick Daly', 'Jean Doumanian', 'Benedict Andrews', 'David Harrower']",{'googleplay': ['nU2imle2MCA']}
2018-03-15,Google Play Movies,The Killing of a Sacred Deer,2017,"['Colin Farrell', 'Nicole Kidman', 'Barry Keoghan', 'Raffey Cassidy', 'Sunny Suljic', 'Yorgos Lanthimos', 'Ed Guiney', 'Yorgos Lanthimos', 'Yorgos Lanthimos', 'Efthymis Filippou']",{'googleplay': ['_4FTXIh0zt4']}
2018-03-15,Google Play Movies,A Question of Faith,2017,"['Richard T. Jones', 'Kim Fields', 'C. Thomas Howell', 'T.C. Stallings', 'Jaci Velasquez', ""Renee O'Connor"", 'Gregory Alan Williams', 'Angela White', 'Lisa Diane Washington', 'Kevan Otto', 'Ty Manns']",{'googleplay': ['RL9BKloWxWU']}
2018-03-15,Google Play Movies,Dunkirk,2017,"['Fionn Whitehead', 'Tom Glynn-Carney', 'Jack Lowden', 'Harry Styles', 'Aneurin Barnard', ""James D'Arcy"", 'Barry Keoghan', 'Kenneth Branagh', 'Cillian Murphy', 'Mark Rylance', 'Tom Hardy', 'Christopher Nolan', 'Emma Thomas', 'Christopher Nolan', 'Christopher Nolan']",{'googleplay': ['yOJhvgczBNk']}
2018-03-15,Google Play Movies,The LEGO NINJAGO Movie,2017,"['Jackie Chan', 'Justin Theroux', 'Dave Franco', 'Michael Pea', 'Fred Armisen', 'Kumail Nanjiani', 'Abbi Jacobson', 'Zach Woods', 'Olivia Munn', 'Dan Lin', 'Phil Lord', 'Christopher Miller', 'Maryann Garger', 'Roy Lee', 'Chris McKay', 'Charlie Bean', 'Paul Fisher', 'Bob Logan', 'Bob Logan', 'Paul Fisher', 'William Wheeler', 'Tom Wheeler', 'Jared Stern', 'John Whittington']",{'googleplay': ['fLbklHiuEDc']}
2018-03-15,Google Play Movies,Flatliners,2017,"['Ellen Page', 'Diego Luna', 'Nina Dobrev', 'James Norton', 'Kiersey Clemons', 'Beau Mirchoff', 'Wendy R. Robinson', 'Laurence Mark', 'Michael Douglas', 'Peter Safran', 'Niels Arden Oplev', 'Ben Ripley']",{'googleplay': ['sqlwz0yBUVU']}
2018-03-15,Google Play Movies,Kingsman: The Golden Circle,2017,"['Colin Firth', 'Julianne Moore', 'Taron Egerton', 'Mark Strong', 'Halle Berry', 'Sir Elton John', 'Channing Tatum', 'Jeff Bridges', 'Matthew Vaughn']",{'googleplay': ['rVVlpw2smCs']}
2018-03-15,Google Play Movies,mother!,2017,"['Jennifer Lawrence', 'Javier Bardem', 'Ed Harris', 'Michelle Pfeiffer', 'Scott Franklin', 'Ari Handel', 'Jeff Waxman', 'Josh Stern', 'Mark Heyman', 'Darren Aronofsky', 'Darren Aronofsky']",{'googleplay': ['F9p9HlSbIuU']}
2018-03-15,Google Play Movies,Victoria & Abdul,2017,"['Judi Dench', 'Ali Fazal', 'Eddie Izzard', 'Adeel Akhtar', 'Michael Gambon', 'Tim Bevan', 'Eric Fellner', 'Beeban Kidron', 'Tracey Seaward', 'Stephen Frears', 'Lee Hall']",{'googleplay': ['AQmnTIh_st0']}
2018-03-15,Google Play Movies,Brad's Status,2017,"['Ben Stiller', 'Austin Abrams', 'Jenna Fischer', 'Jemaine Clement', 'Luke Wilson', 'Michael Sheen', 'Sidney Kimmel', 'David Bernad', 'Dede Gardner', 'Jeremy Kleiner', 'Mike White', 'Mike White']",{'googleplay': ['oCblhKp3pjA']}
2018-03-15,Google Play Movies,Detroit,2017,"['John Boyega', 'Will Poulter', 'Algee Smith', 'Jacob Latimore', 'Jason Mitchell', 'Hannah Murray', 'Jack Reynor', 'Kaitlyn Dever', ""Ben O'Toole"", 'John Krasinski', 'Anthonhy Mackie', 'Kathryn Bigelow']",{'googleplay': ['V_oUpauQPbk']}
